selected_count,selected_rate,precision,recall,f1,operating_point,threshold_value,strategy,target
25734,0.6433660841521038,0.5995181471982591,0.9764556962025317,0.7429094236047575,score threshold,0.10400000000000001,pareto auto mcdm,y_cri_high
25679,0.6419910497762444,0.6006853849448966,0.9762658227848101,0.7437498493213434,score threshold,0.10500000000000001,pareto auto mcdm,y_cri_high
25667,0.6416910422760569,0.600888300151946,0.9761392405063292,0.743868618419466,score threshold,0.106,pareto auto mcdm,y_cri_high
25660,0.6415160379009476,0.6010522213561964,0.9761392405063292,0.7439942112879884,score threshold,0.107,pareto auto mcdm,y_cri_high
25629,0.6407410185254632,0.6015841429630496,0.9758227848101266,0.7443095416254315,score threshold,0.108,pareto auto mcdm,y_cri_high
25627,0.6406910172754319,0.6016310922074375,0.9758227848101266,0.7443454751731963,score threshold,0.109,pareto auto mcdm,y_cri_high
25616,0.64041601040026,0.6018504059962524,0.9757594936708861,0.7444948812053312,score threshold,0.11,pareto auto mcdm,y_cri_high
25582,0.6395659891497287,0.6024939410523024,0.9755063291139241,0.7449132473055918,score threshold,0.111,pareto auto mcdm,y_cri_high
25571,0.6392909822745568,0.6027531187673536,0.9755063291139241,0.7451113098547292,score threshold,0.112,pareto auto mcdm,y_cri_high
25544,0.638615965399135,0.6033119323520201,0.975379746835443,0.7455011609907121,score threshold,0.113,pareto auto mcdm,y_cri_high
25528,0.638215955398885,0.6036900658100909,0.975379746835443,0.7457897793263647,score threshold,0.114,pareto auto mcdm,y_cri_high
25524,0.6381159528988225,0.6037846732487071,0.975379746835443,0.7458619688316717,score threshold,0.115,pareto auto mcdm,y_cri_high
25516,0.6379159478986974,0.6039739771124001,0.975379746835443,0.7460063897763578,score threshold,0.116,pareto auto mcdm,y_cri_high
25506,0.6376659416485412,0.6042107739355446,0.975379746835443,0.7461869946254781,score threshold,0.117,pareto auto mcdm,y_cri_high
25495,0.6373909347733694,0.6044714649931359,0.975379746835443,0.7463857609880131,score threshold,0.11800000000000001,pareto auto mcdm,y_cri_high
25421,0.635540888522213,0.6059557059124346,0.9749367088607594,0.7473860410955581,score threshold,0.11900000000000001,pareto auto mcdm,y_cri_high
25359,0.6339908497712443,0.6070822981978785,0.9743670886075949,0.7480745401977696,score threshold,0.12000000000000001,pareto auto mcdm,y_cri_high
25284,0.6321158028950724,0.608764436006961,0.9741772151898734,0.7492941291013533,score threshold,0.121,pareto auto mcdm,y_cri_high
25249,0.6312407810195255,0.6093706681452731,0.9737974683544304,0.7496406733416161,score threshold,0.122,pareto auto mcdm,y_cri_high
25236,0.6309157728943223,0.6096053257251546,0.9736708860759493,0.7497806803782046,score threshold,0.123,pareto auto mcdm,y_cri_high
25215,0.6303907597689943,0.6101130279595479,0.9736708860759493,0.7501645739363647,score threshold,0.124,pareto auto mcdm,y_cri_high
25091,0.6272906822670566,0.6126100992387709,0.9728481012658228,0.751803575358881,score threshold,0.125,pareto auto mcdm,y_cri_high
25035,0.6258906472661817,0.613700818853605,0.9724050632911393,0.7524917350312232,score threshold,0.126,pareto auto mcdm,y_cri_high
24902,0.6225655641391035,0.6162958798490081,0.9713291139240506,0.7541152768905705,score threshold,0.127,pareto auto mcdm,y_cri_high
24697,0.6174404360109003,0.6204802202696684,0.969873417721519,0.7567967997629454,score threshold,0.128,pareto auto mcdm,y_cri_high
24695,0.617390434760869,0.6205304717554161,0.969873417721519,0.7568341770588961,score threshold,0.129,pareto auto mcdm,y_cri_high
24617,0.6154403860096502,0.6221310476499979,0.9693037974683544,0.7578494197985995,score threshold,0.13,pareto auto mcdm,y_cri_high
24463,0.6115902897572439,0.6254752074561583,0.9684177215189873,0.7600526538012568,score threshold,0.131,pareto auto mcdm,y_cri_high
24394,0.6098652466311658,0.6269164548659506,0.9679113924050633,0.7609593471662437,score threshold,0.132,pareto auto mcdm,y_cri_high
24269,0.6067401685042126,0.6298158144134492,0.9674050632911393,0.7629339389553021,score threshold,0.133,pareto auto mcdm,y_cri_high
24203,0.6050901272531813,0.6311201090773871,0.9667721518987342,0.7636927230457715,score threshold,0.134,pareto auto mcdm,y_cri_high
24179,0.6044901122528064,0.6316638405227677,0.9666455696202532,0.7640511268415918,score threshold,0.135,pareto auto mcdm,y_cri_high
24164,0.604115102877572,0.6319317993709651,0.9664556962025317,0.7641877689920928,score threshold,0.136,pareto auto mcdm,y_cri_high
24089,0.6022400560014001,0.633193573830379,0.965379746835443,0.7647722429742535,score threshold,0.137,pareto auto mcdm,y_cri_high
24046,0.6011650291257281,0.6341179406138235,0.9650632911392405,0.7653465843497466,score threshold,0.138,pareto auto mcdm,y_cri_high
24006,0.6001650041251031,0.6348829459301841,0.9646202531645569,0.7657639551826357,score threshold,0.139,pareto auto mcdm,y_cri_high
23991,0.5997899947498687,0.6351548497353174,0.9644303797468354,0.7659018370988414,score threshold,0.14,pareto auto mcdm,y_cri_high
23979,0.5994899872496813,0.6353058926560741,0.9641772151898734,0.7659317730460796,score threshold,0.14100000000000001,pareto auto mcdm,y_cri_high
23938,0.5984649616240406,0.6359762720360932,0.9635443037974684,0.7662187326991796,score threshold,0.14200000000000002,pareto auto mcdm,y_cri_high
23912,0.5978149453736343,0.6365005018400803,0.9632911392405064,0.7665189363416599,score threshold,0.14300000000000002,pareto auto mcdm,y_cri_high
23855,0.5963899097477436,0.6378536994340809,0.9630379746835444,0.7674189887782121,score threshold,0.14400000000000002,pareto auto mcdm,y_cri_high
23759,0.5939898497462437,0.6397575655541058,0.9620253164556962,0.7684724083015243,score threshold,0.14500000000000002,pareto auto mcdm,y_cri_high
23753,0.5938398459961499,0.6399191681050814,0.9620253164556962,0.7685889818724243,score threshold,0.146,pareto auto mcdm,y_cri_high
23688,0.5922148053701343,0.6413796014859845,0.9615822784810126,0.7694995948136143,score threshold,0.147,pareto auto mcdm,y_cri_high
23659,0.5914897872446812,0.642081237584006,0.9614556962025317,0.7699637598519983,score threshold,0.148,pareto auto mcdm,y_cri_high
23571,0.589289732243306,0.6435450341521362,0.9600632911392405,0.7705671687282517,score threshold,0.149,pareto auto mcdm,y_cri_high
23437,0.5859396484912123,0.6466697956223066,0.959240506329114,0.7725361266151847,score threshold,0.15,pareto auto mcdm,y_cri_high
23358,0.5839645991149779,0.6484288038359448,0.9586075949367089,0.7735839419786505,score threshold,0.151,pareto auto mcdm,y_cri_high
23350,0.5837645941148528,0.6485653104925053,0.9584810126582278,0.773639846743295,score threshold,0.152,pareto auto mcdm,y_cri_high
23283,0.582089552238806,0.6499162479061976,0.9577215189873418,0.7743520200598726,score threshold,0.153,pareto auto mcdm,y_cri_high
23245,0.5811395284882122,0.6505485050548505,0.9570886075949367,0.7745934178511973,score threshold,0.154,pareto auto mcdm,y_cri_high
23233,0.5808395209880247,0.650798433263031,0.9569620253164557,0.7747290753977404,score threshold,0.155,pareto auto mcdm,y_cri_high
23110,0.5777644441111027,0.6537429684119429,0.9562025316455697,0.7765612952968388,score threshold,0.156,pareto auto mcdm,y_cri_high
23092,0.5773144328608215,0.6539927247531613,0.9558227848101266,0.7766121567417463,score threshold,0.157,pareto auto mcdm,y_cri_high
23060,0.5765144128603215,0.654683434518647,0.9555063291139241,0.7769943386515697,score threshold,0.158,pareto auto mcdm,y_cri_high
23023,0.5755893897347434,0.6554749598227859,0.955126582278481,0.7774257527754166,score threshold,0.159,pareto auto mcdm,y_cri_high
22982,0.5745643641091027,0.6564267687755635,0.9548101265822785,0.777989789077407,score threshold,0.16,pareto auto mcdm,y_cri_high
22950,0.5737643441086027,0.6570370370370371,0.9543670886075949,0.7782709677419355,score threshold,0.161,pareto auto mcdm,y_cri_high
21861,0.5465386634665866,0.681533324184621,0.9429746835443038,0.7912163776851384,score threshold,0.162,pareto auto mcdm,y_cri_high
21820,0.545513637840946,0.6823556370302475,0.9423417721518987,0.7915470494417863,score threshold,0.163,pareto auto mcdm,y_cri_high
21729,0.5432385809645242,0.6847530949422431,0.9417088607594937,0.7929334647872313,score threshold,0.164,pareto auto mcdm,y_cri_high
21718,0.5429635740893523,0.6850538723639378,0.9416455696202531,0.7931126392664855,score threshold,0.165,pareto auto mcdm,y_cri_high
21682,0.5420635515887897,0.6860529471450973,0.9414556962025317,0.7937143162051118,score threshold,0.166,pareto auto mcdm,y_cri_high
21664,0.5416135403385085,0.6865306499261448,0.9413291139240506,0.7939888960068332,score threshold,0.167,pareto auto mcdm,y_cri_high
21622,0.5405635140878522,0.6873092220886134,0.9405696202531646,0.7942386831275721,score threshold,0.168,pareto auto mcdm,y_cri_high
21587,0.5396884922123053,0.6880993190346042,0.940126582278481,0.7946077513574237,score threshold,0.169,pareto auto mcdm,y_cri_high
21563,0.5390884772119303,0.6885869313175347,0.9397468354430379,0.7947969916762573,score threshold,0.17,pareto auto mcdm,y_cri_high
21459,0.5364884122103053,0.6913649284682417,0.9389873417721519,0.7963713465203038,score threshold,0.171,pareto auto mcdm,y_cri_high
21432,0.5358133953348834,0.6921892497200448,0.9389240506329114,0.7968951439621831,score threshold,0.17200000000000001,pareto auto mcdm,y_cri_high
21406,0.5351633790844771,0.6928898439689807,0.9387341772151899,0.7972907595549105,score threshold,0.17300000000000001,pareto auto mcdm,y_cri_high
21377,0.534438360959024,0.6935959208495112,0.9384177215189874,0.7976437044409178,score threshold,0.17400000000000002,pareto auto mcdm,y_cri_high
21353,0.533838345958649,0.694141338453613,0.9381012658227849,0.7978898070142384,score threshold,0.17500000000000002,pareto auto mcdm,y_cri_high
21347,0.5336883422085552,0.694289595727737,0.9380379746835443,0.797964842382965,score threshold,0.17600000000000002,pareto auto mcdm,y_cri_high
21166,0.529163229080727,0.6993763583104979,0.9368987341772151,0.8008981225991452,score threshold,0.177,pareto auto mcdm,y_cri_high
21110,0.527763194079852,0.7011369019422075,0.9367721518987342,0.8020048767271742,score threshold,0.178,pareto auto mcdm,y_cri_high
21004,0.5251131278281957,0.7038659302989907,0.9356962025316455,0.8033909357678514,score threshold,0.179,pareto auto mcdm,y_cri_high
20951,0.5237880947023675,0.7051214739153262,0.935,0.8039509129003293,score threshold,0.18,pareto auto mcdm,y_cri_high
20905,0.5226380659516487,0.7064338674958144,0.9346835443037975,0.8046860100803706,score threshold,0.181,pareto auto mcdm,y_cri_high
20866,0.5216630415760394,0.7074187673727595,0.9342405063291139,0.8051600938198876,score threshold,0.182,pareto auto mcdm,y_cri_high
20820,0.5205130128253206,0.7085494716618636,0.9336708860759494,0.8056799563080284,score threshold,0.183,pareto auto mcdm,y_cri_high
20806,0.5201630040751019,0.7089301163126022,0.9335443037974683,0.8058788176801617,score threshold,0.184,pareto auto mcdm,y_cri_high
20779,0.51948798719968,0.7097550411473121,0.9334177215189874,0.8063643073894857,score threshold,0.185,pareto auto mcdm,y_cri_high
20764,0.5191129778244457,0.7102196108649586,0.9333544303797469,0.8066404113335521,score threshold,0.186,pareto auto mcdm,y_cri_high
20739,0.518487962199055,0.7108346593374801,0.9330379746835443,0.8069186348832754,score threshold,0.187,pareto auto mcdm,y_cri_high
20653,0.5163379084477112,0.7128746429090205,0.9318354430379747,0.8077798809425836,score threshold,0.188,pareto auto mcdm,y_cri_high
20631,0.5157878946973674,0.7133924676457758,0.9315189873417722,0.8079931926106887,score threshold,0.189,pareto auto mcdm,y_cri_high
20605,0.5151378784469611,0.7140014559572919,0.9311392405063291,0.8082406262875979,score threshold,0.19,pareto auto mcdm,y_cri_high
20573,0.5143378584464612,0.7147717882661742,0.9306962025316455,0.808566794050532,score threshold,0.191,pareto auto mcdm,y_cri_high
20540,0.5135128378209455,0.71587147030185,0.9306329113924051,0.8092460099064391,score threshold,0.192,pareto auto mcdm,y_cri_high
20532,0.5133128328208205,0.7161016949152542,0.9305696202531646,0.8093691511615105,score threshold,0.193,pareto auto mcdm,y_cri_high
20494,0.5123628090702268,0.7169903386356983,0.93,0.8097206149776822,score threshold,0.194,pareto auto mcdm,y_cri_high
20406,0.5101627540688517,0.7192982456140351,0.9289873417721519,0.8108048389769651,score threshold,0.195,pareto auto mcdm,y_cri_high
20397,0.5099377484437111,0.7195666029318037,0.9289240506329114,0.8109511837997624,score threshold,0.196,pareto auto mcdm,y_cri_high
20374,0.5093627340683518,0.7202316678119172,0.9287341772151899,0.8113009343727539,score threshold,0.197,pareto auto mcdm,y_cri_high
20366,0.5091627290682267,0.7204163802415791,0.9286075949367089,0.8113697948349279,score threshold,0.198,pareto auto mcdm,y_cri_high
20313,0.5078376959423986,0.7217545414266726,0.9279113924050633,0.8119513748511616,score threshold,0.199,pareto auto mcdm,y_cri_high
20301,0.507537688442211,0.7221319146840057,0.9278481012658227,0.8121658679814964,score threshold,0.2,pareto auto mcdm,y_cri_high
20297,0.5074376859421486,0.7222249593535991,0.9277848101265823,0.8122004598720115,score threshold,0.201,pareto auto mcdm,y_cri_high
20283,0.5070876771919298,0.722526253512794,0.9275316455696202,0.812293878003492,score threshold,0.202,pareto auto mcdm,y_cri_high
20275,0.5068876721918048,0.7227620221948212,0.9274683544303798,0.8124185724185724,score threshold,0.203,pareto auto mcdm,y_cri_high
20258,0.5064626615665392,0.7232698193306348,0.9273417721518987,0.8126906650396584,score threshold,0.20400000000000001,pareto auto mcdm,y_cri_high
20209,0.5052376309407736,0.7245781582463259,0.9267721518987342,0.8132966758310423,score threshold,0.20500000000000002,pareto auto mcdm,y_cri_high
20206,0.5051626290657266,0.7245867564089874,0.9266455696202531,0.8132533466644448,score threshold,0.20600000000000002,pareto auto mcdm,y_cri_high
20203,0.5050876271906798,0.7246943523239123,0.9266455696202531,0.8133211121295447,score threshold,0.20700000000000002,pareto auto mcdm,y_cri_high
20194,0.5048626215655392,0.7249678122214519,0.9265822784810127,0.8134689114852476,score threshold,0.20800000000000002,pareto auto mcdm,y_cri_high
20175,0.5043876096902422,0.7255018587360594,0.9263924050632911,0.8137317581653927,score threshold,0.20900000000000002,pareto auto mcdm,y_cri_high
20166,0.5041626040651016,0.7258256471288307,0.9263924050632911,0.8139353834176722,score threshold,0.21,pareto auto mcdm,y_cri_high
20165,0.504137603440086,0.7258616414579717,0.9263924050632911,0.8139580147365494,score threshold,0.211,pareto auto mcdm,y_cri_high
20139,0.5034875871896798,0.7265504742042802,0.9260759493670886,0.8142686218314366,score threshold,0.212,pareto auto mcdm,y_cri_high
20124,0.5031125778144454,0.7268932617769827,0.9258227848101266,0.8143859258434473,score threshold,0.213,pareto auto mcdm,y_cri_high
20118,0.5029625740643516,0.7270603439705736,0.9257594936708861,0.8144662843142714,score threshold,0.214,pareto auto mcdm,y_cri_high
20054,0.5013625340633516,0.7286326917323227,0.9248101265822785,0.8150833937635968,score threshold,0.215,pareto auto mcdm,y_cri_high
20023,0.5005875146878672,0.7292114068820856,0.9241139240506329,0.8151746084917512,score threshold,0.216,pareto auto mcdm,y_cri_high
19991,0.49978749468736716,0.7300785353409034,0.9237341772151899,0.8155681595931938,score threshold,0.217,pareto auto mcdm,y_cri_high
19963,0.4990874771869297,0.7309021690126735,0.9234810126582278,0.8159829991891061,score threshold,0.218,pareto auto mcdm,y_cri_high
19799,0.4949873746843671,0.7354411838981767,0.9215822784810127,0.8180566869855895,score threshold,0.219,pareto auto mcdm,y_cri_high
19797,0.49493737343433586,0.7354649694398141,0.9215189873417722,0.8180464645897126,score threshold,0.22,pareto auto mcdm,y_cri_high
19785,0.49463736593414837,0.7358099570381602,0.9213924050632911,0.8182099199100745,score threshold,0.221,pareto auto mcdm,y_cri_high
19777,0.49443736093402335,0.7360064721646357,0.9212658227848102,0.8182814739860022,score threshold,0.222,pareto auto mcdm,y_cri_high
19770,0.494262356558914,0.7362164896307537,0.9212025316455696,0.818386280573517,score threshold,0.223,pareto auto mcdm,y_cri_high
19759,0.4939873496837421,0.7364745179411913,0.9210126582278481,0.8184707106499058,score threshold,0.224,pareto auto mcdm,y_cri_high
19754,0.49386234655866396,0.7365090614559077,0.9208227848101266,0.818417055746189,score threshold,0.225,pareto auto mcdm,y_cri_high
19713,0.49283732093302335,0.73733069548014,0.9199367088607595,0.8185734801340354,score threshold,0.226,pareto auto mcdm,y_cri_high
19701,0.4925373134328358,0.7376275315973808,0.9197468354430379,0.8186811639108758,score threshold,0.227,pareto auto mcdm,y_cri_high
19695,0.4923873096827421,0.7376999238385377,0.9195569620253164,0.8186505141569235,score threshold,0.228,pareto auto mcdm,y_cri_high
19691,0.49228730718267955,0.7376974252196435,0.919367088607595,0.8185737229156688,score threshold,0.229,pareto auto mcdm,y_cri_high
19687,0.49218730468261707,0.7377457205262355,0.9192405063291139,0.8185532730295602,score threshold,0.23,pareto auto mcdm,y_cri_high
19686,0.4921623040576014,0.7377323986589455,0.9191772151898734,0.8185199797103083,score threshold,0.231,pareto auto mcdm,y_cri_high
19684,0.4921123028075702,0.7377057508636456,0.9190506329113924,0.8184533874422275,score threshold,0.232,pareto auto mcdm,y_cri_high
19681,0.4920373009325233,0.7377165794421016,0.9189240506329114,0.8184098531608467,score threshold,0.233,pareto auto mcdm,y_cri_high
19663,0.4915872896822421,0.7381884758175253,0.9186708860759494,0.8185996672588332,score threshold,0.234,pareto auto mcdm,y_cri_high
19663,0.4915872896822421,0.7381884758175253,0.9186708860759494,0.8185996672588332,score threshold,0.23500000000000001,pareto auto mcdm,y_cri_high
19660,0.4915122878071952,0.7382502543234994,0.9186075949367088,0.8186125211505922,score threshold,0.23600000000000002,pareto auto mcdm,y_cri_high
19660,0.4915122878071952,0.7382502543234994,0.9186075949367088,0.8186125211505922,score threshold,0.23700000000000002,pareto auto mcdm,y_cri_high
19638,0.49096227405685144,0.738975455749058,0.9184810126582279,0.8190078446864947,score threshold,0.23800000000000002,pareto auto mcdm,y_cri_high
19628,0.4907122678066952,0.7392500509476259,0.9183544303797468,0.8191261149373377,score threshold,0.23900000000000002,pareto auto mcdm,y_cri_high
19627,0.49068726718167954,0.7392367656799307,0.9182911392405063,0.8190927823411522,score threshold,0.24000000000000002,pareto auto mcdm,y_cri_high
19627,0.49068726718167954,0.7392367656799307,0.9182911392405063,0.8190927823411522,score threshold,0.241,pareto auto mcdm,y_cri_high
19626,0.4906622665566639,0.7392744318760828,0.9182911392405063,0.8191159035736465,score threshold,0.242,pareto auto mcdm,y_cri_high
19626,0.4906622665566639,0.7392744318760828,0.9182911392405063,0.8191159035736465,score threshold,0.243,pareto auto mcdm,y_cri_high
19623,0.49058726468161706,0.7392345716760944,0.9181012658227848,0.8190158936284335,score threshold,0.244,pareto auto mcdm,y_cri_high
19615,0.49038725968149205,0.7393831251593168,0.9179113924050633,0.8190314838345334,score threshold,0.245,pareto auto mcdm,y_cri_high
19613,0.4903372584314608,0.7394585224086065,0.9179113924050633,0.819077739813063,score threshold,0.246,pareto auto mcdm,y_cri_high
19602,0.4900622515562889,0.7397204366901337,0.9177215189873418,0.8191627591661488,score threshold,0.247,pareto auto mcdm,y_cri_high
19601,0.49003725093127326,0.7397581756032855,0.9177215189873418,0.8191858987034265,score threshold,0.248,pareto auto mcdm,y_cri_high
19487,0.487187179679492,0.7427002617129368,0.916012658227848,0.8203020942556749,score threshold,0.249,pareto auto mcdm,y_cri_high
19487,0.487187179679492,0.7427002617129368,0.916012658227848,0.8203020942556749,score threshold,0.25,pareto auto mcdm,y_cri_high
19486,0.48716217905447634,0.7426870573745253,0.9159493670886076,0.8202686617922123,score threshold,0.251,pareto auto mcdm,y_cri_high
19483,0.4870871771794295,0.7428014166196171,0.9159493670886076,0.8203384065980784,score threshold,0.252,pareto auto mcdm,y_cri_high
19480,0.4870121753043826,0.7429158110882957,0.9159493670886076,0.8204081632653061,score threshold,0.253,pareto auto mcdm,y_cri_high
19480,0.4870121753043826,0.7429158110882957,0.9159493670886076,0.8204081632653061,score threshold,0.254,pareto auto mcdm,y_cri_high
19477,0.48693717342933573,0.7430302407968373,0.9159493670886076,0.8204779317969215,score threshold,0.255,pareto auto mcdm,y_cri_high
19447,0.486187154678867,0.7439707924101404,0.9156962025316455,0.8209493006497007,score threshold,0.256,pareto auto mcdm,y_cri_high
19447,0.486187154678867,0.7439707924101404,0.9156962025316455,0.8209493006497007,score threshold,0.257,pareto auto mcdm,y_cri_high
19447,0.486187154678867,0.7439707924101404,0.9156962025316455,0.8209493006497007,score threshold,0.258,pareto auto mcdm,y_cri_high
19447,0.486187154678867,0.7439707924101404,0.9156962025316455,0.8209493006497007,score threshold,0.259,pareto auto mcdm,y_cri_high
19446,0.4861621540538513,0.7440090507045151,0.9156962025316455,0.8209725926346252,score threshold,0.26,pareto auto mcdm,y_cri_high
19443,0.4860871521788045,0.7441238492002263,0.9156962025316455,0.82104247652016,score threshold,0.261,pareto auto mcdm,y_cri_high
19441,0.4860371509287732,0.7442004012139293,0.9156962025316455,0.8210890723872761,score threshold,0.262,pareto auto mcdm,y_cri_high
19441,0.4860371509287732,0.7442004012139293,0.9156962025316455,0.8210890723872761,score threshold,0.263,pareto auto mcdm,y_cri_high
19441,0.4860371509287732,0.7442004012139293,0.9156962025316455,0.8210890723872761,score threshold,0.264,pareto auto mcdm,y_cri_high
19441,0.4860371509287732,0.7442004012139293,0.9156962025316455,0.8210890723872761,score threshold,0.265,pareto auto mcdm,y_cri_high
19439,0.48598714967874196,0.7442769689798858,0.9156962025316455,0.8211356735435171,score threshold,0.266,pareto auto mcdm,y_cri_high
19439,0.48598714967874196,0.7442769689798858,0.9156962025316455,0.8211356735435171,score threshold,0.267,pareto auto mcdm,y_cri_high
19439,0.48598714967874196,0.7442769689798858,0.9156962025316455,0.8211356735435171,score threshold,0.268,pareto auto mcdm,y_cri_high
19439,0.48598714967874196,0.7442769689798858,0.9156962025316455,0.8211356735435171,score threshold,0.269,pareto auto mcdm,y_cri_high
19439,0.48598714967874196,0.7442769689798858,0.9156962025316455,0.8211356735435171,score threshold,0.27,pareto auto mcdm,y_cri_high
19439,0.48598714967874196,0.7442769689798858,0.9156962025316455,0.8211356735435171,score threshold,0.271,pareto auto mcdm,y_cri_high
19439,0.48598714967874196,0.7442769689798858,0.9156962025316455,0.8211356735435171,score threshold,0.272,pareto auto mcdm,y_cri_high
19436,0.48591214780369507,0.7443918501749331,0.9156962025316455,0.8212055851969576,score threshold,0.273,pareto auto mcdm,y_cri_high
19430,0.48576214405360135,0.7445702521873392,0.9156329113924051,0.8212886744252058,score threshold,0.274,pareto auto mcdm,y_cri_high
19424,0.4856121403035076,0.7446972817133443,0.915506329113924,0.8213150124914831,score threshold,0.275,pareto auto mcdm,y_cri_high
19422,0.48556213905347634,0.7447739676655339,0.915506329113924,0.8213616489693941,score threshold,0.276,pareto auto mcdm,y_cri_high
19421,0.4855371384284607,0.7448123165645435,0.915506329113924,0.8213849691945146,score threshold,0.277,pareto auto mcdm,y_cri_high
19414,0.4853621340533513,0.7448748325950345,0.915253164556962,0.8213210654853184,score threshold,0.278,pareto auto mcdm,y_cri_high
19411,0.48528713217830444,0.7449384369687291,0.9151898734177215,0.8213342421402403,score threshold,0.279,pareto auto mcdm,y_cri_high
19410,0.48526213155328884,0.7449768160741885,0.9151898734177215,0.8213575688724795,score threshold,0.28,pareto auto mcdm,y_cri_high
19405,0.4851371284282107,0.745168770935326,0.9151898734177215,0.8214742224115893,score threshold,0.281,pareto auto mcdm,y_cri_high
19405,0.4851371284282107,0.745168770935326,0.9151898734177215,0.8214742224115893,score threshold,0.28200000000000003,pareto auto mcdm,y_cri_high
19401,0.4850371259281482,0.7453224060615432,0.9151898734177215,0.8215675691031504,score threshold,0.28300000000000003,pareto auto mcdm,y_cri_high
19400,0.4850121253031326,0.7453092783505154,0.915126582278481,0.8215340909090909,score threshold,0.28400000000000003,pareto auto mcdm,y_cri_high
19399,0.48498712467811694,0.7453476983349657,0.915126582278481,0.8215574306088241,score threshold,0.28500000000000003,pareto auto mcdm,y_cri_high
19395,0.48488712217805446,0.7454498582108791,0.9150632911392405,0.8215939764171047,score threshold,0.28600000000000003,pareto auto mcdm,y_cri_high
19392,0.4848121203030076,0.7455136138613861,0.915,0.8216071834507843,score threshold,0.28700000000000003,pareto auto mcdm,y_cri_high
19383,0.48458711467786697,0.7458081824279007,0.9149367088607595,0.8217605093368957,score threshold,0.28800000000000003,pareto auto mcdm,y_cri_high
19383,0.48458711467786697,0.7458081824279007,0.9149367088607595,0.8217605093368957,score threshold,0.28900000000000003,pareto auto mcdm,y_cri_high
19371,0.4842871071776794,0.7459604563522791,0.9145569620253164,0.8216996957720849,score threshold,0.29,pareto auto mcdm,y_cri_high
19368,0.4842121053026326,0.7460243700950021,0.9144936708860759,0.8217129208371247,score threshold,0.291,pareto auto mcdm,y_cri_high
19367,0.48418710467761694,0.7460112562606496,0.9144303797468355,0.8216794153609919,score threshold,0.292,pareto auto mcdm,y_cri_high
19366,0.4841621040526013,0.7460497779613756,0.9144303797468355,0.8217027810953762,score threshold,0.293,pareto auto mcdm,y_cri_high
19362,0.4840621015525388,0.7462039045553145,0.9144303797468355,0.8217962573232467,score threshold,0.294,pareto auto mcdm,y_cri_high
19353,0.4838370959273982,0.7463442360357567,0.9141772151898734,0.8217790800216198,score threshold,0.295,pareto auto mcdm,y_cri_high
19352,0.48381209530238256,0.7463828028110789,0.9141772151898734,0.8218024578971325,score threshold,0.296,pareto auto mcdm,y_cri_high
19350,0.4837620940523513,0.7464599483204134,0.9141772151898734,0.8218492176386913,score threshold,0.297,pareto auto mcdm,y_cri_high
19349,0.4837370934273357,0.7464985270556618,0.9141772151898734,0.8218725995049646,score threshold,0.298,pareto auto mcdm,y_cri_high
19347,0.48368709217730443,0.7464723212901225,0.9140506329113924,0.8218055595072126,score threshold,0.299,pareto auto mcdm,y_cri_high
19330,0.4832620815520388,0.7467666839110192,0.9136075949367088,0.8218047253060062,score threshold,0.3,pareto auto mcdm,y_cri_high
19327,0.4831870796769919,0.7468825994722409,0.9136075949367088,0.821874911037094,score threshold,0.301,pareto auto mcdm,y_cri_high
19327,0.4831870796769919,0.7468825994722409,0.9136075949367088,0.821874911037094,score threshold,0.302,pareto auto mcdm,y_cri_high
19326,0.4831620790519763,0.7468695022249819,0.9135443037974683,0.821841371064169,score threshold,0.303,pareto auto mcdm,y_cri_high
19325,0.4831370784269607,0.746908150064683,0.9135443037974683,0.8218647686832741,score threshold,0.304,pareto auto mcdm,y_cri_high
19325,0.4831370784269607,0.746908150064683,0.9135443037974683,0.8218647686832741,score threshold,0.305,pareto auto mcdm,y_cri_high
19311,0.4827870696767419,0.7471389363575165,0.9131645569620254,0.8218507020591838,score threshold,0.306,pareto auto mcdm,y_cri_high
19307,0.4826870671766794,0.7472937276635417,0.9131645569620254,0.8219443415842994,score threshold,0.307,pareto auto mcdm,y_cri_high
19304,0.48261206530163253,0.7473580605055947,0.9131012658227848,0.8219576116681859,score threshold,0.308,pareto auto mcdm,y_cri_high
19295,0.4823870596764919,0.7476030059600933,0.9129746835443038,0.8220544237070808,score threshold,0.309,pareto auto mcdm,y_cri_high
19265,0.48163704092602316,0.7485076563716585,0.9126582278481012,0.8224725509767574,score threshold,0.31,pareto auto mcdm,y_cri_high
19226,0.48066201655041374,0.7496099032560075,0.9121518987341772,0.8229315365728316,score threshold,0.311,pareto auto mcdm,y_cri_high
19221,0.4805370134253356,0.7497528744602258,0.9120886075949367,0.8229919191342338,score threshold,0.312,pareto auto mcdm,y_cri_high
19218,0.4804620115502888,0.7498699136226454,0.9120886075949367,0.8230624250385516,score threshold,0.313,pareto auto mcdm,y_cri_high
19216,0.4804120103002575,0.7498959200666112,0.9120253164556962,0.8230523189399132,score threshold,0.314,pareto auto mcdm,y_cri_high
19216,0.4804120103002575,0.7498959200666112,0.9120253164556962,0.8230523189399132,score threshold,0.315,pareto auto mcdm,y_cri_high
19213,0.48033700842521065,0.7500130120231093,0.9120253164556962,0.8231228400879673,score threshold,0.316,pareto auto mcdm,y_cri_high
