iteration,strategy,average_precision,f1_at_20pct
272,pareto auto mcdm,0.894921635003622,0.6263357172907026
273,raw cri probability,0.8909221242032068,0.6219164289310287
273,manual topsis equal,0.7796107988564555,0.5505118308441013
273,manual vikor equal,0.7512048283878133,0.532387984561168
273,manual waspas equal,0.7717348801376241,0.5371706662191643
273,baseline auto mcdm,0.8258416374902082,0.5671253566034569
273,pareto auto mcdm,0.8938424707268854,0.6212451753649941
274,raw cri probability,0.8934837465139032,0.6251471825063079
274,manual topsis equal,0.7785735660446373,0.5510513036164844
274,manual vikor equal,0.7496101601178897,0.5324642556770396
274,manual waspas equal,0.7705678427523516,0.5377628259041211
274,baseline auto mcdm,0.8260170393244598,0.567703952901598
274,pareto auto mcdm,0.8965372532064702,0.6245584524810766
275,raw cri probability,0.8933046106014237,0.6236242963958666
275,manual topsis equal,0.7821250519860634,0.5533899017054523
275,manual vikor equal,0.75462494732907,0.5364193900697304
275,manual waspas equal,0.7738051023554112,0.5400319247248593
275,baseline auto mcdm,0.8280028505130799,0.5690162143997312
275,pareto auto mcdm,0.8962106500456946,0.6228681844913048
276,raw cri probability,0.8952605097418447,0.6263186651536166
276,manual topsis equal,0.7809532912011531,0.5532719707476988
276,manual vikor equal,0.7537015932276199,0.5360400117681672
276,manual waspas equal,0.7727983092585369,0.5388139368721893
276,baseline auto mcdm,0.8274339781530705,0.56957928802589
276,pareto auto mcdm,0.8980659949858695,0.6251418484428193
277,raw cri probability,0.8964091653294645,0.6281949049397743
277,manual topsis equal,0.7833956663635053,0.5520627859151382
277,manual vikor equal,0.7546483381528504,0.5370378142443446
277,manual waspas equal,0.7750960661683939,0.5412347337054602
277,baseline auto mcdm,0.8298182017438654,0.5701934779871575
277,pareto auto mcdm,0.8993059387023524,0.6266000755445503
278,raw cri probability,0.8959055182766885,0.6224468485025688
278,manual topsis equal,0.7844092072635538,0.5496846414101332
278,manual vikor equal,0.7567471220393822,0.5348982916335993
278,manual waspas equal,0.7765377107169995,0.5384904557036047
278,baseline auto mcdm,0.8317829200373389,0.5666429973685311
278,pareto auto mcdm,0.898762773680278,0.6226974646004761
279,raw cri probability,0.8958678628296051,0.6271172228743921
279,manual topsis equal,0.7848247320481265,0.5500586952876069
279,manual vikor equal,0.7573173822170368,0.5343786684554754
279,manual waspas equal,0.7776184427889327,0.5398289451618313
279,baseline auto mcdm,0.8313900061922759,0.5680026832131476
279,pareto auto mcdm,0.8989030610498169,0.6271172228743921
280,raw cri probability,0.8952209516928407,0.6268179907524171
280,manual topsis equal,0.7783388372727911,0.5489701555275326
280,manual vikor equal,0.7492845268445272,0.5318200924758302
280,manual waspas equal,0.771076247160471,0.5377889869693148
280,baseline auto mcdm,0.826418472973982,0.5648591845313158
280,pareto auto mcdm,0.8980495817042283,0.6261454392601934
281,raw cri probability,0.895783134412467,0.6228457247523104
281,manual topsis equal,0.782625205044167,0.5463325285155274
281,manual vikor equal,0.7533466543862642,0.5325118641245525
281,manual waspas equal,0.7756009083615004,0.5385063691616019
281,baseline auto mcdm,0.8290934226369999,0.5614020481225543
281,pareto auto mcdm,0.8987578601329511,0.6220964116226791
282,raw cri probability,0.897564251533481,0.6251985619931443
282,manual topsis equal,0.7839634700968521,0.5507900677200903
282,manual vikor equal,0.7581740907025243,0.5361591840147145
282,manual waspas equal,0.7762438811237131,0.5404230415517098
282,baseline auto mcdm,0.8301747333184364,0.5655881615249561
282,pareto auto mcdm,0.9002946947411639,0.6251149569433994
283,raw cri probability,0.8986030030264435,0.6317341308285245
283,manual topsis equal,0.7800190420752626,0.5517038035466071
283,manual vikor equal,0.7513842514340181,0.535360768291142
283,manual waspas equal,0.7723151643704034,0.5399941030285161
283,baseline auto mcdm,0.8287648097172587,0.5691419906490881
283,pareto auto mcdm,0.9012548741398031,0.6313129185796723
284,raw cri probability,0.8949510205813856,0.6272253946926436
284,manual topsis equal,0.7820134867743389,0.5542492442055761
284,manual vikor equal,0.753994523342008,0.5358582465569365
284,manual waspas equal,0.7743479598286253,0.5409808532079275
284,baseline auto mcdm,0.8293868318223053,0.5705408128988915
284,pareto auto mcdm,0.8976679016057925,0.6269734632180047
285,raw cri probability,0.8918268629452619,0.6263324204760903
285,manual topsis equal,0.7792262558684601,0.5516747419422793
285,manual vikor equal,0.7504387653852885,0.5354961028017695
285,manual waspas equal,0.7723366208834461,0.5414788287339372
285,baseline auto mcdm,0.8270070492296152,0.5668422161365073
285,pareto auto mcdm,0.8946204819613659,0.6251527280387612
286,raw cri probability,0.8954210472005241,0.6288646784166911
286,manual topsis equal,0.7777829416432243,0.5507087872796871
286,manual vikor equal,0.7492684609409347,0.53245278256846
286,manual waspas equal,0.7699418570117195,0.536827493374837
286,baseline auto mcdm,0.8248813868031406,0.5651789845623185
286,pareto auto mcdm,0.8980608951894256,0.6280233878770033
287,raw cri probability,0.89332558072772,0.6292950612072604
287,manual topsis equal,0.7750543449568413,0.5509497678345293
287,manual vikor equal,0.7462218504217968,0.5336428872942169
287,manual waspas equal,0.7674841675553069,0.5389615871675814
287,baseline auto mcdm,0.8244210340047188,0.5646264246517518
287,pareto auto mcdm,0.8960227659426454,0.6294639088222879
288,raw cri probability,0.8931587546867923,0.62855457724228
288,manual topsis equal,0.7782018882144337,0.5474996840375785
288,manual vikor equal,0.7482574042341913,0.5314066647006782
288,manual waspas equal,0.7704508775985905,0.5363778067995113
288,baseline auto mcdm,0.8258682474068935,0.5647722964148797
288,pareto auto mcdm,0.8961616182287472,0.6287230905337658
289,raw cri probability,0.8922283359651977,0.6237963660721761
289,manual topsis equal,0.7770277154386589,0.5481034915850289
289,manual vikor equal,0.7491096331647824,0.5309386251360629
289,manual waspas equal,0.7693684493257378,0.5356275642635854
289,baseline auto mcdm,0.8246241850142606,0.5634262748053254
289,pareto auto mcdm,0.8950315321801745,0.6235451729046304
290,raw cri probability,0.8920929227771325,0.6222707423580786
290,manual topsis equal,0.7802243542955497,0.5525697010413168
290,manual vikor equal,0.7532674076113403,0.5351024521330198
290,manual waspas equal,0.7723291370186959,0.5399731273093719
290,baseline auto mcdm,0.8256832870401599,0.5688612697346322
290,pareto auto mcdm,0.894926201838848,0.6199193819281156
291,raw cri probability,0.8936770943642177,0.6252823558939179
291,manual topsis equal,0.774706243542634,0.5440475194511838
291,manual vikor equal,0.7447028038738083,0.5279846063749686
291,manual waspas equal,0.7679820272974908,0.5334225717393124
291,baseline auto mcdm,0.8243085224799142,0.5611980256002677
291,pareto auto mcdm,0.8965909907371092,0.6248640508658914
292,raw cri probability,0.8945234996570967,0.6266403924363758
292,manual topsis equal,0.774542049265889,0.5479015554903359
292,manual vikor equal,0.7455710711603496,0.5312984780512346
292,manual waspas equal,0.7666964275988002,0.5340656576244183
292,baseline auto mcdm,0.8234309709521875,0.5625759926208544
292,pareto auto mcdm,0.8970778768819127,0.6272273699215966
293,raw cri probability,0.8926851914322987,0.6288951841359773
293,manual topsis equal,0.7774103758808304,0.5547334150775867
293,manual vikor equal,0.7479495497876304,0.5357912984651813
293,manual waspas equal,0.7693204303237123,0.5384127521035051
293,baseline auto mcdm,0.8251223145847479,0.568348061392753
293,pareto auto mcdm,0.8955982477883279,0.6272884867447466
294,raw cri probability,0.8949381254515834,0.6264495332189057
294,manual topsis equal,0.7796046149233751,0.5489178214091347
294,manual vikor equal,0.7520807776647048,0.5322560388495835
294,manual waspas equal,0.7715203251025459,0.536777326579311
294,baseline auto mcdm,0.827087513805483,0.5637375978565747
294,pareto auto mcdm,0.8976536723048428,0.6259471679156026
295,raw cri probability,0.8928282264560996,0.6237336584135524
295,manual topsis equal,0.7805235520985866,0.5519357686325613
295,manual vikor equal,0.7530267638202603,0.5358779267728783
295,manual waspas equal,0.7725443778564163,0.5394930430030686
295,baseline auto mcdm,0.8263834867641132,0.5675732481398965
295,pareto auto mcdm,0.8957397545859598,0.6239018033544916
296,raw cri probability,0.8941872582926298,0.6231113715314108
296,manual topsis equal,0.7782055103041494,0.5466036077512243
296,manual vikor equal,0.7516543350644027,0.5301134223412715
296,manual waspas equal,0.7703785112890743,0.5342150420625287
296,baseline auto mcdm,0.8271195341092643,0.5630100866362533
296,pareto auto mcdm,0.8971759158443683,0.6229439584815636
297,raw cri probability,0.8938692211899119,0.6236117513934873
297,manual topsis equal,0.7776842812507666,0.5473366581450902
297,manual vikor equal,0.748350462687975,0.5317463643602532
297,manual waspas equal,0.7703221657805029,0.5370269477389884
297,baseline auto mcdm,0.8254693837179169,0.5650224215246636
297,pareto auto mcdm,0.896588399433808,0.624114664096224
298,raw cri probability,0.89540351449019,0.6253455063238127
298,manual topsis equal,0.7807069307103645,0.5467794622665215
298,manual vikor equal,0.7525120181432381,0.5323728955523914
298,manual waspas equal,0.7738207302986263,0.5369796465365609
298,baseline auto mcdm,0.827546291609731,0.5639500795711534
298,pareto auto mcdm,0.8982965428854702,0.6261830974118435
299,raw cri probability,0.8964738774208696,0.6281234278047962
299,manual topsis equal,0.7810589777840473,0.550226396109341
299,manual vikor equal,0.7514261395121989,0.5334563139359383
299,manual waspas equal,0.7743696189726309,0.53790038571189
299,baseline auto mcdm,0.8299231987644093,0.5664095254066746
299,pareto auto mcdm,0.8993152041314397,0.6280395773939292
300,raw cri probability,0.892451044526456,0.6292466765140325
300,manual topsis equal,0.7731673294868212,0.5499050432580712
300,manual vikor equal,0.7443143912428289,0.5329394387001477
300,manual waspas equal,0.7647572202737529,0.5382570162481536
300,baseline auto mcdm,0.821299875646725,0.5643384680312302
300,pareto auto mcdm,0.8953235737080013,0.629499894492509
301,raw cri probability,0.8943492300067748,0.629604653123156
301,manual topsis equal,0.7741620393036246,0.547922110764562
301,manual vikor equal,0.7461914222218278,0.5322431088257608
301,manual waspas equal,0.7659711756813675,0.5351934586529546
301,baseline auto mcdm,0.8236210772785035,0.5649498440529377
301,pareto auto mcdm,0.8971658305065021,0.6290145831577173
302,raw cri probability,0.8927013472739947,0.6249263653959437
302,manual topsis equal,0.7769478749490492,0.5515442228393503
302,manual vikor equal,0.7486914337416756,0.5333669948666162
302,manual waspas equal,0.7691761605188733,0.5386686863586636
302,baseline auto mcdm,0.8239433658471689,0.5658503744845577
302,pareto auto mcdm,0.8953048462536062,0.6241689808970798
303,raw cri probability,0.8943100992383889,0.6288187586670588
303,manual topsis equal,0.7784872327358813,0.5489767617766945
303,manual vikor equal,0.7495169727806519,0.5325040971551036
303,manual waspas equal,0.7706998335486405,0.5377988822120435
303,baseline auto mcdm,0.825887285837018,0.5645249401185023
303,pareto auto mcdm,0.897165829200379,0.6287347144598059
304,raw cri probability,0.8961099955213747,0.6258229546693503
304,manual topsis equal,0.785421224224075,0.5524384618610307
304,manual vikor equal,0.7578023587062735,0.5374260913322431
304,manual waspas equal,0.777579209313346,0.541535622929509
304,baseline auto mcdm,0.8319719730221502,0.5695475321843418
304,pareto auto mcdm,0.899101621772232,0.6258229546693503
305,raw cri probability,0.8938662947408935,0.6244492005539468
305,manual topsis equal,0.7818297282279731,0.5510092744135298
305,manual vikor equal,0.7544550241767393,0.5343908682697553
305,manual waspas equal,0.7739067802888896,0.5399303369843468
305,baseline auto mcdm,0.8279898035555102,0.5661169163624156
305,pareto auto mcdm,0.8969964184449921,0.6241974065214655
306,raw cri probability,0.8924061404307683,0.6260913577122612
306,manual topsis equal,0.7787143711540796,0.5493272596904129
306,manual vikor equal,0.7487173041049155,0.5323716732042684
306,manual waspas equal,0.771331245968095,0.5391201653380573
306,baseline auto mcdm,0.8264348652519174,0.5670420515416087
306,pareto auto mcdm,0.8954043080161166,0.625585220802227
307,raw cri probability,0.8967597466136488,0.6266588765545447
307,manual topsis equal,0.7813209981474297,0.5494533010600117
307,manual vikor equal,0.7526358982137245,0.5308404974543026
307,manual waspas equal,0.7740378738416819,0.5361822886236541
307,baseline auto mcdm,0.8293974957867285,0.5644770887238126
307,pareto auto mcdm,0.8995446013402056,0.626158083632418
308,raw cri probability,0.8954216970700033,0.6267777497265
308,manual topsis equal,0.786161663984337,0.5515442228393503
308,manual vikor equal,0.7552408540744453,0.5370697635277287
308,manual waspas equal,0.7779747720895169,0.5420348396869477
308,baseline auto mcdm,0.8317204162959807,0.5690482201464276
308,pareto auto mcdm,0.8982853507151697,0.6264411343936717
309,raw cri probability,0.8945065703138814,0.6256715916722632
309,manual topsis equal,0.7789536193621136,0.5475151108126259
309,manual vikor equal,0.7500617348024731,0.5303895231699127
309,manual waspas equal,0.7710198225171266,0.5372733378106112
309,baseline auto mcdm,0.8270708442353106,0.5641370047011418
309,pareto auto mcdm,0.8972249123663122,0.6256715916722632
310,raw cri probability,0.8940248690516688,0.6248587097584459
310,manual topsis equal,0.7770433834515896,0.547996818353079
310,manual vikor equal,0.7483188369828595,0.5310838531418762
310,manual waspas equal,0.7693164690560107,0.5354376857705028
310,baseline auto mcdm,0.8254684573423747,0.5635701427554738
310,pareto auto mcdm,0.8967747033086221,0.6248587097584459
311,raw cri probability,0.8979827545009734,0.6262904911180773
311,manual topsis equal,0.7830036419702684,0.5504702194357368
311,manual vikor equal,0.7538893477266899,0.5356739811912227
311,manual waspas equal,0.7750479382339156,0.5413584117032393
311,baseline auto mcdm,0.8298223535745635,0.5665203761755486
311,pareto auto mcdm,0.900664744591808,0.6262068965517241
312,raw cri probability,0.8959769091963692,0.6283812252464818
312,manual topsis equal,0.7842088126141721,0.5557428162130278
312,manual vikor equal,0.7559842680123605,0.539310693519845
312,manual waspas equal,0.7753909078601078,0.5419229796915818
312,baseline auto mcdm,0.828955090449646,0.5734389483441477
312,pareto auto mcdm,0.8988027132125602,0.6285497598382067
313,raw cri probability,0.8937571693885477,0.6256401645537738
313,manual topsis equal,0.7727503982524644,0.5459659138611368
313,manual vikor equal,0.7434180410910924,0.5302661405423558
313,manual waspas equal,0.7649776877803958,0.5346318529090757
313,baseline auto mcdm,0.8208309894313459,0.5623373352363361
313,pareto auto mcdm,0.8964620155599673,0.6246326924691461
314,raw cri probability,0.8966842272572119,0.6317831091622044
314,manual topsis equal,0.7731589335712676,0.5467807901505249
314,manual vikor equal,0.7445762670648952,0.5309271830332674
314,manual waspas equal,0.766070421623875,0.535396550997175
314,baseline auto mcdm,0.8240138437400698,0.5617067925960281
314,pareto auto mcdm,0.8995069895698588,0.6306868490955855
315,raw cri probability,0.8949901385497914,0.6297487097047128
315,manual topsis equal,0.7806335107445332,0.5560538116591929
315,manual vikor equal,0.7513060182844145,0.5376935442930875
315,manual waspas equal,0.7721994838167175,0.5405702682122007
315,baseline auto mcdm,0.8278412607872743,0.5719604027413487
315,pareto auto mcdm,0.8976814009229915,0.6292410525425164
316,raw cri probability,0.8955512378900139,0.6268193448261399
316,manual topsis equal,0.7837012224821686,0.5498930413992702
316,manual vikor equal,0.7552188130455263,0.5328635543811082
316,manual waspas equal,0.7756537952328602,0.5391552367769809
316,baseline auto mcdm,0.8298622944880074,0.5678453085021601
316,pareto auto mcdm,0.8986565240265442,0.6275743467136445
317,raw cri probability,0.8983471423421826,0.6292644035080357
317,manual topsis equal,0.7814934054343371,0.5507112584448829
317,manual vikor equal,0.7517946323873987,0.5350174142923083
317,manual waspas equal,0.773958881549626,0.5406403424111451
317,baseline auto mcdm,0.8293903141293566,0.5672443456002685
317,pareto auto mcdm,0.9011274873445758,0.6298518736100038
318,raw cri probability,0.8963737480498396,0.629303845187233
318,manual topsis equal,0.7771163000754688,0.5472061657032755
318,manual vikor equal,0.7483428014877176,0.5302839909525006
318,manual waspas equal,0.7697157290848937,0.5351428332076735
318,baseline auto mcdm,0.8261591548852905,0.5620340118957863
318,pareto auto mcdm,0.8991043095172194,0.6293876183295636
319,raw cri probability,0.8929075515788321,0.629402042632538
319,manual topsis equal,0.7792804563731568,0.5558333686485569
319,manual vikor equal,0.7518115391229346,0.5391363308895198
319,manual waspas equal,0.7721338719325559,0.5447302623214815
319,baseline auto mcdm,0.8271146698007742,0.5737169979234648
319,pareto auto mcdm,0.8959479193104524,0.6282154511166673
320,raw cri probability,0.8976744278377682,0.6297915265635508
320,manual topsis equal,0.7808430101115512,0.5536314727639542
320,manual vikor equal,0.7521516652972796,0.5366509751176866
320,manual waspas equal,0.7730038188591722,0.5406859448554137
320,baseline auto mcdm,0.8287494862263288,0.5698554135843982
320,pareto auto mcdm,0.9003089233462387,0.628782784129119
321,raw cri probability,0.8947317112702264,0.6264068536872165
321,manual topsis equal,0.7824647136664492,0.552326558037964
321,manual vikor equal,0.7552037346036841,0.5369561565597177
321,manual waspas equal,0.7754720302340239,0.5420796237191332
321,baseline auto mcdm,0.8290735429392684,0.5676969595162104
321,pareto auto mcdm,0.8976000034514671,0.6258189148328573
322,raw cri probability,0.894092179104807,0.6267664872139974
322,manual topsis equal,0.7768547680182816,0.5488728129205922
322,manual vikor equal,0.7472280596271326,0.5321332436069987
322,manual waspas equal,0.7693915925465298,0.5377691790040378
322,baseline auto mcdm,0.8254735616394866,0.5634253028263796
322,pareto auto mcdm,0.896801853881295,0.6263458950201884
323,raw cri probability,0.8911850347492273,0.6273000296095766
323,manual topsis equal,0.7771885161301477,0.5526838966202784
323,manual vikor equal,0.7484954291540395,0.5356795397825811
323,manual waspas equal,0.7694286581478622,0.537879108328751
323,baseline auto mcdm,0.8236499857801893,0.5687576667653652
323,pareto auto mcdm,0.8940051981020705,0.6275538259802885
324,raw cri probability,0.8959398445320786,0.6258583151900854
324,manual topsis equal,0.7818032529815252,0.5471445319042036
324,manual vikor equal,0.7537596963782286,0.5323228939876068
324,manual waspas equal,0.7750126911333247,0.5382682967677107
324,baseline auto mcdm,0.8287071142819452,0.5649807402445152
324,pareto auto mcdm,0.8987117903127239,0.6258583151900854
325,raw cri probability,0.8961059364472581,0.6244045131633933
325,manual topsis equal,0.7817153222197601,0.5501044713748433
325,manual vikor equal,0.7523003055872287,0.5322189720016716
325,manual waspas equal,0.7735913204149331,0.5369828666945257
325,baseline auto mcdm,0.8274453633510993,0.5653990806519014
325,pareto auto mcdm,0.8986595915103067,0.6244880902632679
326,raw cri probability,0.8934803715160695,0.6258337878088686
326,manual topsis equal,0.7814679290018003,0.5503209296471872
326,manual vikor equal,0.7537659040111568,0.5334563913244116
326,manual waspas equal,0.7733385589915052,0.539413516801611
326,baseline auto mcdm,0.8281681654175104,0.5660108235096699
326,pareto auto mcdm,0.8961419357866184,0.6261694005118095
327,raw cri probability,0.8936488090675392,0.6283129729044258
327,manual topsis equal,0.7861990907785138,0.5604260895295261
327,manual vikor equal,0.7594931306567257,0.5456313141987573
327,manual waspas equal,0.7785736952197129,0.5489284355581857
327,baseline auto mcdm,0.8318778868239818,0.5742063659804709
327,pareto auto mcdm,0.8967505741023039,0.6278057234645137
328,raw cri probability,0.8926557510023659,0.624166981013454
328,manual topsis equal,0.7783251561370121,0.5466281067940819
328,manual vikor equal,0.7498219977681626,0.5326291965296114
328,manual waspas equal,0.7701209181288998,0.5369043128379228
328,baseline auto mcdm,0.8252191103315845,0.5628903139276582
328,pareto auto mcdm,0.895513876453722,0.6236640261536528
329,raw cri probability,0.8931474180661322,0.6268091551666106
329,manual topsis equal,0.775002126583887,0.5492258498821946
329,manual vikor equal,0.7439393813634366,0.5322282059912488
329,manual waspas equal,0.7666493832932199,0.5371928643554358
329,baseline auto mcdm,0.8238341398408124,0.566812521036688
329,pareto auto mcdm,0.8958968307143453,0.6266408616627398
330,raw cri probability,0.8900060199989812,0.6268681921810352
330,manual topsis equal,0.7762300766387165,0.5491007346111627
330,manual vikor equal,0.7472835721828276,0.5311154268344169
330,manual waspas equal,0.7680609422100764,0.5374482816853837
330,baseline auto mcdm,0.822122706548131,0.5653128430296378
330,pareto auto mcdm,0.893001171675779,0.6258549354048805
331,raw cri probability,0.8980858711854821,0.6271406439727002
331,manual topsis equal,0.7830538439495498,0.5464137671146841
331,manual vikor equal,0.7529505766341293,0.5307540928694049
331,manual waspas equal,0.7751588638846961,0.5373696771762342
331,baseline auto mcdm,0.8312728434666246,0.563999497550559
331,pareto auto mcdm,0.9006938201418582,0.6270569023991961
332,raw cri probability,0.8974567270745555,0.6277868749212747
332,manual topsis equal,0.7843983817485789,0.5512868959146829
332,manual vikor equal,0.7570994080685973,0.53449216945879
332,manual waspas equal,0.7770062655679236,0.540118402821514
332,baseline auto mcdm,0.8304327768387768,0.5663181760927068
332,pareto auto mcdm,0.9002600387818885,0.627450980392157
333,raw cri probability,0.8966121424087155,0.62730658186535
333,manual topsis equal,0.7835092250953508,0.549311686681451
333,manual vikor equal,0.7561952924382742,0.5350014644964225
333,manual waspas equal,0.7757487951490689,0.5399389095778067
333,baseline auto mcdm,0.8305918831037857,0.5664672162015147
333,pareto auto mcdm,0.8993971741188154,0.6258839281978326
334,raw cri probability,0.8941527414953041,0.6279030629417705
334,manual topsis equal,0.7799307391915266,0.5509087849209021
334,manual vikor equal,0.7495196381750375,0.5334904072702794
334,manual waspas equal,0.7721595677281411,0.5392965331538203
334,baseline auto mcdm,0.8285805167305605,0.5657186132615281
334,pareto auto mcdm,0.8971036126039197,0.6269774486704812
335,raw cri probability,0.8971370387837736,0.6286169588190892
335,manual topsis equal,0.7814525848531005,0.5509519416254297
335,manual vikor equal,0.7533781175665302,0.5325840811876206
335,manual waspas equal,0.7724304781991499,0.5385389583158601
335,baseline auto mcdm,0.8290797480633358,0.5671391428331796
335,pareto auto mcdm,0.9001148164342764,0.6276943722217563
336,raw cri probability,0.8943596099530989,0.630890604564823
336,manual topsis equal,0.7755943752508809,0.5500569548158462
336,manual vikor equal,0.7455965882020854,0.5323376787748386
336,manual waspas equal,0.7681376668921748,0.5385816141416698
336,baseline auto mcdm,0.82474199838165,0.5674387208370248
336,pareto auto mcdm,0.8969961676294709,0.6302999620301227
337,raw cri probability,0.8965828819170707,0.6257273221985015
337,manual topsis equal,0.7834333529818861,0.551718364100632
337,manual vikor equal,0.755044430611946,0.5326300807903219
337,manual waspas equal,0.7752562524335828,0.5397463267612709
337,baseline auto mcdm,0.8304999688266115,0.5653648122566872
337,pareto auto mcdm,0.8993757817516334,0.6251412784126585
338,raw cri probability,0.8928315964220934,0.6247539267015706
338,manual topsis equal,0.7763210727769723,0.5471832460732984
338,manual vikor equal,0.7475325959680355,0.531434554973822
338,manual waspas equal,0.7693787028131517,0.5362094240837696
338,baseline auto mcdm,0.8247545798518406,0.563434554973822
338,pareto auto mcdm,0.8959612938785907,0.6255916230366493
339,raw cri probability,0.8910561312991003,0.6320265328684412
339,manual topsis equal,0.7694270142733797,0.5499617314397482
339,manual vikor equal,0.7409197577810613,0.5320180287439408
339,manual waspas equal,0.7620899087991901,0.5377157921591973
339,baseline auto mcdm,0.818869638287875,0.5662896504804831
339,pareto auto mcdm,0.8937341140451109,0.631176120418403
340,raw cri probability,0.8941448502521949,0.6255924170616114
340,manual topsis equal,0.7788406223687747,0.5489242125571447
340,manual vikor equal,0.7494117364338843,0.531392861636539
340,manual waspas equal,0.7716822574665083,0.536593549469446
340,baseline auto mcdm,0.8264180894859318,0.5633519271903703
340,pareto auto mcdm,0.8969443507180583,0.6256762991234325
341,raw cri probability,0.8955147160061095,0.6266213323259034
341,manual topsis equal,0.7830641434524562,0.5524912899298997
341,manual vikor equal,0.7540366078578986,0.5354489359022793
341,manual waspas equal,0.775557850152462,0.5397305125299081
341,baseline auto mcdm,0.8287424519399955,0.567434831885153
341,pareto auto mcdm,0.8983919191893196,0.6269571422574822
342,raw cri probability,0.8950748826941348,0.6268519293546496
342,manual topsis equal,0.7802008874749813,0.546999246672805
342,manual vikor equal,0.7507176297442842,0.5305097514020256
342,manual waspas equal,0.7727021141235632,0.5365363689629197
342,baseline auto mcdm,0.8280141327887377,0.5640746630953377
342,pareto auto mcdm,0.8978551858946204,0.626098602159538
343,raw cri probability,0.8973645585383315,0.6303698405351958
343,manual topsis equal,0.7816853753165286,0.5523625194597551
343,manual vikor equal,0.7515836495619052,0.5351958598056128
343,manual waspas equal,0.7730999438388929,0.5382252703328144
343,baseline auto mcdm,0.829328848239578,0.5683510750199856
343,pareto auto mcdm,0.9001997837845039,0.6305381411200405
344,raw cri probability,0.8956745352957024,0.6295281069455573
344,manual topsis equal,0.7786072423811894,0.5543794543077637
344,manual vikor equal,0.7504967445872175,0.5376797537215874
344,manual waspas equal,0.7721825992467126,0.5430776367393413
344,baseline auto mcdm,0.8270858402366782,0.5695610002951966
344,pareto auto mcdm,0.8982928942618476,0.6279256104246617
345,raw cri probability,0.8945295002931202,0.6289233884576443
345,manual topsis equal,0.7759755488979176,0.5507087411407358
345,manual vikor equal,0.7466952240900765,0.5318933513331083
345,manual waspas equal,0.7683400792330162,0.5377151535605805
345,baseline auto mcdm,0.8248616783572971,0.5667397907526156
345,pareto auto mcdm,0.8974268774340675,0.6283327708403644
346,raw cri probability,0.8945407093374331,0.6275484414490312
346,manual topsis equal,0.7805172181297053,0.5534119629317606
346,manual vikor equal,0.7528099031104614,0.5364785172704297
346,manual waspas equal,0.7728732229605584,0.5420387531592249
346,baseline auto mcdm,0.8273455692065709,0.5687447346251053
346,pareto auto mcdm,0.897340513540155,0.6269587194608257
347,raw cri probability,0.8944886066332032,0.6254716190156786
347,manual topsis equal,0.7801366734224533,0.5505156367904753
347,manual vikor equal,0.7508518554959283,0.5329923702523686
347,manual waspas equal,0.772164905639937,0.5382745032279701
347,baseline auto mcdm,0.8268452268626827,0.5651882283893687
347,pareto auto mcdm,0.8973997504425689,0.625723149157374
348,raw cri probability,0.8941126807044872,0.6240856079923086
348,manual topsis equal,0.7865874407514943,0.5523554738118129
348,manual vikor equal,0.7587701291108827,0.5353007565940726
348,manual waspas equal,0.779044327023546,0.5423232872131422
348,baseline auto mcdm,0.831122658182659,0.5680725661497303
348,pareto auto mcdm,0.8971470344897758,0.6238348033273419
349,raw cri probability,0.8970714825865606,0.629808702964053
349,manual topsis equal,0.7807506292756761,0.5503468572629808
349,manual vikor equal,0.7519584818114777,0.5334454488122767
349,manual waspas equal,0.7725689914051277,0.5379020391002732
349,baseline auto mcdm,0.8292692502709343,0.5676686987597225
349,pareto auto mcdm,0.9000542208785575,0.6298927895732604
350,raw cri probability,0.8949280425729195,0.6304329479280952
350,manual topsis equal,0.7810698443338866,0.5527892649168705
350,manual vikor equal,0.750327046868541,0.5354882268545869
350,manual waspas equal,0.7728705832981868,0.5408051312347034
350,baseline auto mcdm,0.8284464016632875,0.569499535825808
350,pareto auto mcdm,0.8979547738901806,0.6307705291585788
351,raw cri probability,0.8925616150984145,0.6263477088948787
351,manual topsis equal,0.7836769438212708,0.553150269541779
351,manual vikor equal,0.7534456827485522,0.5339454177897575
351,manual waspas equal,0.7753500870444971,0.5401785714285715
351,baseline auto mcdm,0.8300858302674982,0.5699123989218329
351,pareto auto mcdm,0.895397520819627,0.6260107816711591
352,raw cri probability,0.8932263646708573,0.6267238479650186
352,manual topsis equal,0.777014515671057,0.5480154725866129
352,manual vikor equal,0.747232790559746,0.5315338042381432
352,manual waspas equal,0.7696178485121682,0.5372519340733266
352,baseline auto mcdm,0.8244992919983642,0.5646653212243525
352,pareto auto mcdm,0.8961167581783986,0.625798856374033
353,raw cri probability,0.8950678623982968,0.6249895107829152
353,manual topsis equal,0.7829641932193544,0.5492154065620543
353,manual vikor equal,0.7522786748105543,0.5324326592263153
353,manual waspas equal,0.7741128743008164,0.537215742217001
353,baseline auto mcdm,0.829217527897995,0.5645716203742552
353,pareto auto mcdm,0.8981129996142505,0.6249895107829152
354,raw cri probability,0.8957427805720326,0.6270184121125696
354,manual topsis equal,0.7829300404955722,0.5532021977100197
354,manual vikor equal,0.7548601596262926,0.5344964979239191
354,manual waspas equal,0.7747428187317619,0.5402004781277524
354,baseline auto mcdm,0.8300794232478663,0.5707335486306253
354,pareto auto mcdm,0.898531671224305,0.6271022941743908
355,raw cri probability,0.8942180258666573,0.6240986080831796
