algorithm,solution_index,method,normalization,top_k_rate,selected_criteria_count,decision_signature,objective_ap_loss,objective_ndcg_loss,objective_f1_loss,objective_any_f1_loss,objective_review_burden,objective_complexity,primary_average_precision,primary_precision,primary_recall,primary_f1,primary_ndcg,any_precision,any_recall,any_f1,any_ndcg,review_burden,complexity,criterion_selected_p_cri_high,weight_p_cri_high,criterion_selected_p_proc_high,weight_p_proc_high,criterion_selected_p_buyer_concentration_high,weight_p_buyer_concentration_high,criterion_selected_p_single_bid,weight_p_single_bid,criterion_selected_p_no_call_for_tender,weight_p_no_call_for_tender,criterion_selected_risk_consensus_mean,weight_risk_consensus_mean,criterion_selected_risk_consensus_max,weight_risk_consensus_max,criterion_selected_uncertainty_mean,weight_uncertainty_mean,criterion_selected_uncertainty_max,weight_uncertainty_max
R-NSGA-II,45,cocoso,minmax,0.19895241659000865,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.199, ""weights"": [0.9074, 0.0197, 0.0729]}",0.08851653839000395,0.04777648202312634,0.3668386807269465,0.526204770404024,0.19895241659000865,0.3333333333333333,0.911483461609996,0.945393634840871,0.4759655928487097,0.6331613192730535,0.9522235179768737,0.9782244556113903,0.3126003639867252,0.47379522959597603,0.9811630157127521,0.19895241659000865,0.3333333333333333,True,0.9074228137627098,False,0.0,False,0.0,False,0.0,True,0.019677179098320417,False,0.0,False,0.0,True,0.0729000071389698,False,0.0
R-NSGA-II,49,cocoso,minmax,0.19875846850829149,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1988, ""weights"": [0.9077, 0.0194, 0.0729]}",0.08850249425021295,0.04782028933539251,0.3672988441252385,0.526576320701128,0.19875846850829149,0.3333333333333333,0.911497505749787,0.9453386988598256,0.4754596053297352,0.6327011558747615,0.9521797106646075,0.9782025486250838,0.3122791992292046,0.473423679298872,0.9811465739296791,0.19875846850829149,0.3333333333333333,True,0.9076700755519688,False,0.0,False,0.0,False,0.0,True,0.01940594628104528,False,0.0,False,0.0,True,0.07292397816698591,False,0.0
R-NSGA-II,50,cocoso,minmax,0.19904224416154193,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.199, ""weights"": [0.9168, 0.015, 0.0682]}",0.08848951699629604,0.04831858245223808,0.3671340437464946,0.5265676969254482,0.19904224416154193,0.3333333333333333,0.911510483003704,0.9447421299397187,0.4757969303423849,0.6328659562535054,0.9516814175477619,0.9772270596115205,0.3123862541483781,0.4734323030745518,0.9803063420491435,0.19904224416154193,0.3333333333333333,True,0.9168336955073052,False,0.0,False,0.0,False,0.0,True,0.014964413128659,False,0.0,False,0.0,True,0.06820189136403582,False,0.0
R-NSGA-II,52,cocoso,minmax,0.1993476070917154,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1993, ""weights"": [0.91, 0.0189, 0.0711]}",0.08851369294610723,0.0485480813464364,0.3665919282511211,0.5256243918261434,0.1993476070917154,0.3333333333333333,0.9114863070538928,0.9445001671681712,0.4764715803676843,0.6334080717488789,0.9514519186535636,0.9779338014042126,0.31313563858259286,0.47437560817385666,0.9809086592528652,0.1993476070917154,0.3333333333333333,True,0.9100256182627571,False,0.0,False,0.0,False,0.0,True,0.018907724898581533,False,0.0,False,0.0,True,0.07106665683866152,False,0.0
R-NSGA-II,53,cocoso,minmax,0.199972298823654,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.2, ""weights"": [0.908, 0.0193, 0.0728]}",0.08850329478498287,0.04811579866498328,0.36499048045693805,0.5243497285471194,0.199972298823654,0.3333333333333333,0.9114967052150171,0.945,0.4781582054309327,0.635009519543062,0.9518842013350167,0.9783333333333334,0.31420618777432824,0.47565027145288064,0.9812418971503948,0.199972298823654,0.3333333333333333,True,0.9079556029551435,False,0.0,False,0.0,False,0.0,True,0.01926062928740059,False,0.0,False,0.0,True,0.07278376775745576,False,0.0
R-NSGA-II,54,cocoso,minmax,0.1992632238922032,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1993, ""weights"": [0.9083, 0.0171, 0.0747]}",0.0885031767035086,0.04855543395937578,0.36689840771473425,0.5258718572587185,0.1992632238922032,0.3333333333333333,0.9114968232964914,0.944463031114085,0.47613425535503456,0.6331015922852657,0.9514445660406242,0.9779190364670458,0.3129215287442458,0.47412814274128146,0.9808971950017349,0.1992632238922032,0.3333333333333333,True,0.9082561510760836,False,0.0,False,0.0,False,0.0,True,0.017068025340036905,False,0.0,False,0.0,True,0.07467582358387935,False,0.0
R-NSGA-II,55,cocoso,minmax,0.19981497200425982,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1998, ""weights"": [0.9079, 0.0194, 0.0727]}",0.08850458540523243,0.04787943461763666,0.36507225271647803,0.524596806872518,0.19981497200425982,0.3333333333333333,0.9114954145947676,0.9452968645763843,0.4779895429246079,0.634927747283522,0.9521205653823633,0.9783188792528352,0.31399207793598116,0.475403193127482,0.9812311874711054,0.19981497200425982,0.3333333333333333,True,0.9079344654529926,False,0.0,False,0.0,False,0.0,True,0.01935006127535217,False,0.0,False,0.0,True,0.07271547327165531,False,0.0
R-NSGA-II,56,cocoso,minmax,0.199416292418335,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1994, ""weights"": [0.9111, 0.0224, 0.0665]}",0.08854395814890381,0.04796181817813161,0.36599035982513184,0.5253385226627747,0.199416292418335,0.3333333333333333,0.9114560418510962,0.9451871657754011,0.4769775678866588,0.6340096401748682,0.9520381818218684,0.9782754010695187,0.31334974842093993,0.4746614773372253,0.9812014480825548,0.199416292418335,0.3333333333333333,True,0.9110756102852586,False,0.0,False,0.0,False,0.0,True,0.022400026215762738,False,0.0,False,0.0,True,0.06652436349897867,False,0.0
R-NSGA-II,58,cocoso,minmax,0.19911854453178626,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1991, ""weights"": [0.9091, 0.0159, 0.0749]}",0.08849042965625276,0.04888306359957317,0.36742934051144016,0.5261194029850746,0.19911854453178626,0.3333333333333333,0.9115095703437472,0.9440910612654838,0.47562826783606005,0.6325706594885598,0.9511169364004268,0.9779042517576163,0.3127074189058987,0.4738805970149253,0.9808836780919226,0.19911854453178626,0.3333333333333333,True,0.9091289014980759,False,0.0,False,0.0,False,0.0,True,0.015948510777720068,False,0.0,False,0.0,True,0.07492258772420406,False,0.0
R-NSGA-II,59,cocoso,minmax,0.1987911978929328,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1988, ""weights"": [0.9091, 0.016, 0.0749]}",0.08849875257378459,0.04838492688285312,0.3677477275277746,0.526576320701128,0.1987911978929328,0.3333333333333333,0.9115012474262154,0.9446680080482898,0.47512228031708553,0.6322522724722254,0.9516150731171469,0.9782025486250838,0.3122791992292046,0.473423679298872,0.9811403348966259,0.1987911978929328,0.3333333333333333,True,0.9091138727622485,False,0.0,False,0.0,False,0.0,True,0.015964778052743198,False,0.0,False,0.0,True,0.0749213491850084,False,0.0
R-NSGA-II,61,cocoso,minmax,0.1999457899467591,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1999, ""weights"": [0.9076, 0.0193, 0.0731]}",0.08849969629037968,0.04813733252488639,0.3651433691756272,0.5244732576985414,0.1999457899467591,0.3333333333333333,0.9115003037096203,0.9449816605535178,0.4779895429246079,0.6348566308243728,0.9518626674751136,0.9783261087029009,0.3140991328551547,0.4755267423014587,0.981236869926851,0.1999457899467591,0.3333333333333333,True,0.9076415441354039,False,0.0,False,0.0,False,0.0,True,0.019276410135774122,False,0.0,False,0.0,True,0.07308204572882207,False,0.0
R-NSGA-II,62,cocoso,minmax,0.19999923133877942,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.2, ""weights"": [0.8964, 0.0249, 0.0787]}",0.08860591588548394,0.0478577871383179,0.364766491208422,0.5241876671258408,0.19999923133877942,0.3333333333333333,0.9113940841145161,0.9453333333333334,0.47832686793725754,0.635233508791578,0.9521422128616821,0.9786666666666667,0.31431324269350175,0.4758123328741593,0.981542160506372,0.19999923133877942,0.3333333333333333,True,0.896372941790962,False,0.0,False,0.0,False,0.0,True,0.024920915723148453,False,0.0,False,0.0,True,0.07870614248588953,False,0.0
R-NSGA-II,63,cocoso,minmax,0.19918964672808373,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1992, ""weights"": [0.9121, 0.0218, 0.0662]}",0.08853548305632475,0.048313446462036946,0.3668274083211843,0.5259956200827317,0.19918964672808373,0.3333333333333333,0.9114645169436753,0.9447791164658634,0.47613425535503456,0.6331725916788157,0.951686553537963,0.9779116465863453,0.31281447382507227,0.4740043799172683,0.9808959541443883,0.19918964672808373,0.3333333333333333,True,0.9120595275629814,False,0.0,False,0.0,False,0.0,True,0.021765067317206416,False,0.0,False,0.0,True,0.06617540511981215,False,0.0
R-NSGA-II,64,cocoso,minmax,0.19968273633295813,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1997, ""weights"": [0.9078, 0.0192, 0.0729]}",0.08849876311948746,0.04789665555888656,0.3653781512605042,0.5248439653076113,0.19968273633295813,0.3333333333333333,0.9115012368805125,0.945260347129506,0.47765221791195817,0.6346218487394958,0.9521033444411134,0.9783044058744993,0.3137779680976341,0.4751560346923887,0.9812207608670136,0.19968273633295813,0.3333333333333333,True,0.9078071273271563,False,0.0,False,0.0,False,0.0,True,0.01924939677376833,False,0.0,False,0.0,True,0.07294347589907549,False,0.0
R-NSGA-II,65,cocoso,minmax,0.19943174565131952,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1994, ""weights"": [0.907, 0.0272, 0.0658]}",0.08860861220849003,0.047122024959953324,0.36531778948548366,0.5250141895726912,0.19943174565131952,0.3333333333333333,0.91139138779151,0.9461898395721925,0.4774835554056333,0.6346822105145163,0.9528779750400467,0.9789438502673797,0.313563858259287,0.47498581042730886,0.9817791396451299,0.19943174565131952,0.3333333333333333,True,0.9070357356600934,False,0.0,False,0.0,False,0.0,True,0.027153365542723948,False,0.0,False,0.0,True,0.06581089879718259,False,0.0
R-NSGA-II,66,cocoso,minmax,0.19980143714688414,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1998, ""weights"": [0.9079, 0.0193, 0.0729]}",0.0885015576723116,0.04789153347597219,0.36522518485323774,0.5247203760739181,0.19980143714688414,0.3333333333333333,0.9114984423276884,0.9452786119452786,0.477820880418283,0.6347748151467623,0.9521084665240278,0.9783116449783117,0.3138850230168076,0.475279623926082,0.9812259642187638,0.19980143714688414,0.3333333333333333,True,0.9078980403198891,False,0.0,False,0.0,False,0.0,True,0.019251324518347903,False,0.0,False,0.0,True,0.072850635161763,False,0.0
R-NSGA-II,67,cocoso,minmax,0.19968228455987044,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1997, ""weights"": [0.9056, 0.0275, 0.0669]}",0.08861695244165357,0.04734970434439967,0.3649299719887955,0.524681851341493,0.19968228455987044,0.3333333333333333,0.9113830475583464,0.9459279038718291,0.4779895429246079,0.6350700280112045,0.9526502956556003,0.9786381842456608,0.3138850230168076,0.4753181486585069,0.9815193055655022,0.19968228455987044,0.3333333333333333,True,0.9056091786640479,False,0.0,False,0.0,False,0.0,True,0.02750568716430528,False,0.0,False,0.0,True,0.06688513417164692,False,0.0
R-NSGA-II,69,cocoso,minmax,0.19978429010091825,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1998, ""weights"": [0.8999, 0.0252, 0.0749]}",0.08860766838837164,0.04762051481925822,0.36500112032265286,0.5247203760739181,0.19978429010091825,0.3333333333333333,0.9113923316116284,0.9456122789456123,0.4779895429246079,0.6349988796773471,0.9523794851807418,0.9783116449783117,0.3138850230168076,0.475279623926082,0.9812419152715723,0.19978429010091825,0.3333333333333333,True,0.8999113681170953,False,0.0,False,0.0,False,0.0,True,0.025161152834227513,False,0.0,False,0.0,True,0.07492747904867719,False,0.0
R-NSGA-II,72,cocoso,minmax,0.19927649135986322,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1993, ""weights"": [0.907, 0.0272, 0.0658]}",0.08860861220849003,0.04716204632585952,0.3657770800627944,0.5253852392538524,0.19927649135986322,0.3333333333333333,0.91139138779151,0.9461358313817331,0.4769775678866588,0.6342229199372056,0.9528379536741405,0.9789227166276346,0.3132426935017664,0.4746147607461476,0.9817636644247841,0.19927649135986322,0.3333333333333333,True,0.9070357356600934,False,0.0,False,0.0,False,0.0,True,0.027153365542723948,False,0.0,False,0.0,True,0.06581089879718259,False,0.0
R-NSGA-II,73,cocoso,minmax,0.1993470553940425,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1993, ""weights"": [0.9213, 0.009, 0.0697]}",0.08859519075490085,0.04742076302857101,0.365695067264574,0.5261109309114499,0.1993470553940425,0.3333333333333333,0.9114048092450991,0.9458375125376128,0.47714623039298365,0.634304932735426,0.952579236971429,0.9769307923771314,0.31281447382507227,0.4738890690885501,0.9800296690630461,0.1993470553940425,0.3333333333333333,True,0.9212906216644835,False,0.0,False,0.0,False,0.0,True,0.008964106414360054,False,0.0,False,0.0,True,0.06974527192115643,False,0.0
R-NSGA-II,74,cocoso,minmax,0.19903025533484986,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.199, ""weights"": [0.907, 0.0273, 0.0657]}",0.08861764216288381,0.047230432132723044,0.36623667975322494,0.5257564695384117,0.19903025533484986,0.3333333333333333,0.9113823578371162,0.9460817146684528,0.4764715803676843,0.6337633202467751,0.952769567867277,0.978901540522438,0.3129215287442458,0.4742435304615883,0.98174845726157,0.19903025533484986,0.3333333333333333,True,0.9069529294786406,False,0.0,False,0.0,False,0.0,True,0.027314872788402923,False,0.0,False,0.0,True,0.06573219773295655,False,0.0
R-NSGA-II,75,cocoso,minmax,0.19894927752889038,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1989, ""weights"": [0.9019, 0.0251, 0.073]}",0.08860210750973585,0.047509746757007254,0.3666143145613642,0.5260425117637515,0.19894927752889038,0.3333333333333333,0.9113978924902641,0.9457286432160804,0.47613425535503456,0.6333856854386358,0.9524902532429927,0.9785594639865997,0.3127074189058987,0.4739574882362485,0.9814592748220847,0.19894927752889038,0.3333333333333333,True,0.9019392141075542,False,0.0,False,0.0,False,0.0,True,0.025051160594187983,False,0.0,False,0.0,True,0.07300962529825776,False,0.0
R-NSGA-II,76,cocoso,minmax,0.19995715890764215,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.2, ""weights"": [0.9071, 0.0197, 0.0733]}",0.08852114171931202,0.04784190738758287,0.364766491208422,0.5243497285471194,0.19995715890764215,0.3333333333333333,0.911478858280688,0.9453333333333334,0.47832686793725754,0.635233508791578,0.9521580926124171,0.9783333333333334,0.31420618777432824,0.47565027145288064,0.9812427165940484,0.19995715890764215,0.3333333333333333,True,0.9070743744810321,False,0.0,False,0.0,False,0.0,True,0.01966987830538199,False,0.0,False,0.0,True,0.07325574721358587,False,0.0
R-NSGA-II,78,cocoso,minmax,0.19981772122657918,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1998, ""weights"": [0.9036, 0.0298, 0.0666]}",0.08865578533583462,0.04792018192100422,0.36507225271647803,0.524434719183078,0.19981772122657918,0.3333333333333333,0.9113442146641654,0.9452968645763843,0.4779895429246079,0.634927747283522,0.9520798180789958,0.9786524349566378,0.3140991328551547,0.47556528081692195,0.9815353199089779,0.19981772122657918,0.3333333333333333,True,0.9035667096409529,False,0.0,False,0.0,False,0.0,True,0.029792345828754594,False,0.0,False,0.0,True,0.06664094453029255,False,0.0
R-NSGA-II,80,cocoso,minmax,0.19997325909054278,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.2, ""weights"": [0.9197, 0.0396, 0.0407]}",0.08872155614821697,0.04704216133059125,0.36409452346287385,0.5237014828620047,0.19997325909054278,0.3333333333333333,0.911278443851783,0.9463333333333334,0.47883285545623205,0.6359054765371261,0.9529578386694088,0.9796666666666667,0.3146344074510224,0.4762985171379953,0.9823962038510987,0.19997325909054278,0.3333333333333333,True,0.9196960474749717,False,0.0,False,0.0,False,0.0,True,0.03960791357348123,False,0.0,False,0.0,True,0.04069603895154709,False,0.0
R-NSGA-II,81,cocoso,minmax,0.19779504841053547,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1978, ""weights"": [0.9114, 0.0156, 0.0729]}",0.08851887660171642,0.04830277031355912,0.36982913669064743,0.5287617809554761,0.19779504841053547,0.3333333333333333,0.9114811233982836,0.9447253117627233,0.4727610052285377,0.6301708633093526,0.9516972296864409,0.9774182676103809,0.3104592656032545,0.4712382190445239,0.9804877641054595,0.19779504841053547,0.3333333333333333,True,0.9114483923321144,False,0.0,False,0.0,False,0.0,True,0.015611011590718529,False,0.0,False,0.0,True,0.07294059607716706,False,0.0
R-NSGA-II,83,cocoso,minmax,0.19981800846570283,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1998, ""weights"": [0.9011, 0.0304, 0.0685]}",0.08869415916061696,0.04761848490522402,0.3648482132855382,0.5242726314936381,0.19981800846570283,0.3333333333333333,0.911305840839383,0.9456304202801868,0.4781582054309327,0.6351517867144618,0.952381515094776,0.9789859906604403,0.31420618777432824,0.47572736850636194,0.9818208699294606,0.19981800846570283,0.3333333333333333,True,0.9010823052750313,False,0.0,False,0.0,False,0.0,True,0.030415402435783976,False,0.0,False,0.0,True,0.06850229228918465,False,0.0
R-NSGA-II,84,cocoso,minmax,0.19995064610674199,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.2, ""weights"": [0.9062, 0.0193, 0.0745]}",0.08853255003339111,0.047585209189942024,0.3645425019599059,0.5243497285471194,0.19995064610674199,0.3333333333333333,0.9114674499666089,0.9456666666666667,0.4784955304435824,0.6354574980400941,0.952414790810058,0.9783333333333334,0.31420618777432824,0.47565027145288064,0.981243011276394,0.19995064610674199,0.3333333333333333,True,0.9062025875755058,False,0.0,False,0.0,False,0.0,True,0.019288839792274023,False,0.0,False,0.0,True,0.07450857263222024,False,0.0
R-NSGA-II,86,cocoso,minmax,0.19968219455835823,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1997, ""weights"": [0.918, 0.0394, 0.0427]}",0.08872355408996413,0.04710271582936976,0.3647058823529412,0.5241955094431385,0.19968219455835823,0.3333333333333333,0.9112764459100359,0.9462616822429907,0.4781582054309327,0.6352941176470588,0.9528972841706302,0.9796395193591455,0.31420618777432824,0.47580449055686147,0.982376786220427,0.19968219455835823,0.3333333333333333,True,0.9179877619510045,False,0.0,False,0.0,False,0.0,True,0.03935130644521919,False,0.0,False,0.0,True,0.04266093160377631,False,0.0
R-NSGA-II,87,cocoso,minmax,0.19988879614967212,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1999, ""weights"": [0.8871, 0.0239, 0.089]}",0.0887000323849515,0.048162845301828905,0.3651433691756272,0.5239870340356563,0.19988879614967212,0.3333333333333333,0.9112999676150485,0.9449816605535178,0.4779895429246079,0.6348566308243728,0.9518371546981711,0.9793264421473825,0.3144202976126753,0.47601296596434367,0.9821028127533845,0.19988879614967212,0.3333333333333333,True,0.8871097162640648,False,0.0,False,0.0,False,0.0,True,0.023898385616831202,False,0.0,False,0.0,True,0.08899189811910407,False,0.0
R-NSGA-II,88,cocoso,minmax,0.19995789317657156,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.2, ""weights"": [0.9179, 0.014, 0.0681]}",0.08850460713344732,0.04784946213808594,0.364766491208422,0.524997974232234,0.19995789317657156,0.3333333333333333,0.9114953928665527,0.9453333333333334,0.47832686793725754,0.635233508791578,0.9521505378619141,0.977,0.3137779680976341,0.47500202576776596,0.9801007377956973,0.19995789317657156,0.3333333333333333,True,0.9178894178921799,False,0.0,False,0.0,False,0.0,True,0.01399055156861127,False,0.0,False,0.0,True,0.06812003053920877,False,0.0
R-NSGA-II,90,cocoso,minmax,0.19968214594270065,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1997, ""weights"": [0.8983, 0.0293, 0.0724]}",0.08869595170017375,0.04792541839133879,0.3653781512605042,0.5245197373753749,0.19968214594270065,0.3333333333333333,0.9113040482998263,0.945260347129506,0.47765221791195817,0.6346218487394958,0.9520745816086612,0.9789719626168224,0.31399207793598116,0.4754802626246251,0.9818097920232574,0.19968214594270065,0.3333333333333333,True,0.8983319492671413,False,0.0,False,0.0,False,0.0,True,0.02928139242043655,False,0.0,False,0.0,True,0.07238665831242218,False,0.0
R-NSGA-II,91,cocoso,minmax,0.19968213528282872,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1997, ""weights"": [0.918, 0.0395, 0.0424]}",0.08872488550092195,0.047410245861508105,0.3649299719887955,0.5241955094431385,0.19968213528282872,0.3333333333333333,0.911275114499078,0.9459279038718291,0.4779895429246079,0.6350700280112045,0.9525897541384919,0.9796395193591455,0.31420618777432824,0.47580449055686147,0.982377517748808,0.19968213528282872,0.3333333333333333,True,0.9180429960897286,False,0.0,False,0.0,False,0.0,True,0.03953756883531074,False,0.0,False,0.0,True,0.042419435074960606,False,0.0
R-NSGA-II,92,cocoso,minmax,0.19995763511995707,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.2, ""weights"": [0.9212, 0.0389, 0.0399]}",0.0887154118428265,0.04789357535385197,0.364766491208422,0.5241876671258408,0.19995763511995707,0.3333333333333333,0.9112845881571735,0.9453333333333334,0.47832686793725754,0.635233508791578,0.952106424646148,0.9786666666666667,0.31431324269350175,0.4758123328741593,0.9815465573928117,0.19995763511995707,0.3333333333333333,True,0.9212016642634431,False,0.0,False,0.0,False,0.0,True,0.03886530579693413,False,0.0,False,0.0,True,0.03993302993962285,False,0.0
R-NSGA-II,93,cocoso,minmax,0.19995789317657156,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.2, ""weights"": [0.9178, 0.014, 0.0682]}",0.08850605333674233,0.04784688995451225,0.364766491208422,0.524997974232234,0.19995789317657156,0.3333333333333333,0.9114939466632577,0.9453333333333334,0.47832686793725754,0.635233508791578,0.9521531100454877,0.977,0.3137779680976341,0.47500202576776596,0.9801006970473186,0.19995789317657156,0.3333333333333333,True,0.9178274791448278,False,0.0,False,0.0,False,0.0,True,0.013989607492754163,False,0.0,False,0.0,True,0.06818291336241805,False,0.0
R-NSGA-II,94,cocoso,minmax,0.19924299328599196,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1992, ""weights"": [0.9185, 0.0389, 0.0426]}",0.0887163174549489,0.04719928973383625,0.3657770800627944,0.5250608272506083,0.19924299328599196,0.3333333333333333,0.9112836825450511,0.9461358313817331,0.4769775678866588,0.6342229199372056,0.9528007102661638,0.9795918367346939,0.3134568033401135,0.47493917274939174,0.9823411158921871,0.19924299328599196,0.3333333333333333,True,0.9184846423872218,False,0.0,False,0.0,False,0.0,True,0.03892387802483834,False,0.0,False,0.0,True,0.04259147958793975,False,0.0
R-NSGA-II,95,cocoso,minmax,0.19968213528282872,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1997, ""weights"": [0.9178, 0.0417, 0.0405]}",0.08874217473843005,0.04795169851520342,0.3653781512605042,0.5238712815109021,0.19968213528282872,0.3333333333333333,0.91125782526157,0.945260347129506,0.47765221791195817,0.6346218487394958,0.9520483014847966,0.9803070761014686,0.3144202976126753,0.4761287184890978,0.9829476373551297,0.19968213528282872,0.3333333333333333,True,0.917777176006476,False,0.0,False,0.0,False,0.0,True,0.04173865852660909,False,0.0,False,0.0,True,0.04048416546691488,False,0.0
R-NSGA-II,96,cocoso,minmax,0.19994425761522455,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1999, ""weights"": [0.9079, 0.0165, 0.0756]}",0.0884871298916503,0.048708057000737104,0.3655913978494624,0.5246353322528363,0.19994425761522455,0.3333333333333333,0.9115128701083497,0.9443147715905301,0.47765221791195817,0.6344086021505376,0.9512919429992629,0.9779926642214072,0.31399207793598116,0.47536466774716374,0.9809503666210009,0.19994425761522455,0.3333333333333333,True,0.907907588733578,False,0.0,False,0.0,False,0.0,True,0.016500012358356377,False,0.0,False,0.0,True,0.07559239890806559,False,0.0
R-NSGA-II,97,cocoso,minmax,0.19981577979095896,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1998, ""weights"": [0.8971, 0.0314, 0.0715]}",0.08873099798303685,0.04876772071475877,0.3657443710092977,0.5241105438041982,0.19981577979095896,0.3333333333333333,0.9112690020169631,0.9442961974649766,0.4774835554056333,0.6342556289907023,0.9512322792852412,0.9793195463642428,0.31431324269350175,0.47588945619580186,0.9821075716904577,0.19981577979095896,0.3333333333333333,True,0.897106959715207,False,0.0,False,0.0,False,0.0,True,0.03140707930117338,False,0.0,False,0.0,True,0.0714859609836196,False,0.0
R-NSGA-II,98,cocoso,minmax,0.1999457899467591,3,"{""criteria"": [0, 4, 7], ""method"": ""cocoso"", ""normalization"": ""minmax"", ""top_k_rate"": 0.1999, ""weights"": [0.9071, 0.0197, 0.0732]}",0.0885210884343327,0.04785550664715288,0.36491935483870974,0.5244732576985414,0.1999457899467591,0.3333333333333333,0.9114789115656673,0.9453151050350117,0.4781582054309327,0.6350806451612903,0.9521444933528471,0.9783261087029009,0.3140991328551547,0.4755267423014587,0.9812374600800567,0.1999457899467591,0.3333333333333333,True,0.9070877231358169,False,0.0,False,0.0,False,0.0,True,0.019663628130048575,False,0.0,False,0.0,True,0.0732486487341344,False,0.0
